model,idx,key,gt_type,pred_type,p_rev,axis_signed_deg,axis_unsigned_deg,origin_line_err_m,origin_qstar_err_m,point3d_err_m,point2d_err_frac,mask_iou,z_p_m,radius_m
directloss,4503,467105/45261485/41921.381/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0502,27.6860,27.6860,nan,nan,0.3701,0.1548,0.0115,1.2600,0.2464
sampledtraj,4503,467105/45261485/41921.381/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0440,14.5368,14.5368,nan,nan,0.3762,0.1173,0.0000,0.6223,0.1157
dense,4504,467105/45261485/41921.481/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0538,28.3137,28.3137,nan,nan,0.0196,0.0168,0.2304,0.9820,0.0716
l2anchor,4504,467105/45261485/41921.481/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0237,21.8518,21.8518,nan,nan,0.2089,0.0226,0.7560,0.7870,0.5551
sf3d_only,4504,467105/45261485/41921.481/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0626,18.1674,18.1674,nan,nan,0.7220,0.5291,0.0000,0.4429,0.1934
directloss,4504,467105/45261485/41921.481/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0570,16.7226,16.7226,nan,nan,0.5186,0.1171,0.0000,1.4450,0.4754
sampledtraj,4504,467105/45261485/41921.481/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0433,11.2018,11.2018,nan,nan,0.4717,0.0885,0.0000,0.5370,0.2080
dense,4505,467105/45261485/41927.079/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0546,13.9731,13.9731,nan,nan,0.5157,0.3153,0.0000,1.4832,0.2352
l2anchor,4505,467105/45261485/41927.079/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0239,18.2656,18.2656,nan,nan,0.7591,0.0322,0.0000,1.0431,0.3493
sf3d_only,4505,467105/45261485/41927.079/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0517,64.1406,64.1406,nan,nan,1.2601,0.6722,0.0000,1.1644,0.2093
directloss,4505,467105/45261485/41927.079/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0606,48.2233,48.2233,nan,nan,0.8791,0.4335,0.0000,1.6408,0.3307
sampledtraj,4505,467105/45261485/41927.079/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0555,78.2329,78.2329,nan,nan,1.3246,0.3241,0.0000,0.5225,0.1143
dense,4506,467105/45261485/41927.179/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0551,8.9590,8.9590,nan,nan,0.5261,0.3186,0.0000,1.4814,0.1867
l2anchor,4506,467105/45261485/41927.179/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0237,19.6486,19.6486,nan,nan,0.5559,0.3464,0.0000,1.7601,0.2835
sf3d_only,4506,467105/45261485/41927.179/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0598,57.2638,57.2638,nan,nan,1.2048,0.6403,0.0000,1.0585,0.1515
directloss,4506,467105/45261485/41927.179/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0801,46.4906,46.4906,nan,nan,1.1121,0.5673,0.0000,1.4282,0.3333
sampledtraj,4506,467105/45261485/41927.179/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0505,71.3516,71.3516,nan,nan,1.1501,0.3453,0.0000,0.7048,0.2663
dense,4507,467105/45261485/41927.279/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0579,13.0195,13.0195,nan,nan,0.6676,0.4145,0.0000,1.7924,0.2432
l2anchor,4507,467105/45261485/41927.279/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0208,27.2585,27.2585,nan,nan,0.4626,0.2833,0.0000,1.4037,0.2245
sf3d_only,4507,467105/45261485/41927.279/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0550,54.2740,54.2740,nan,nan,1.2463,0.6652,0.0000,0.9182,0.1404
directloss,4507,467105/45261485/41927.279/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0679,37.5688,37.5688,nan,nan,0.4101,0.2420,0.0000,1.8090,0.4632
sampledtraj,4507,467105/45261485/41927.279/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0752,95.1100,84.8900,nan,nan,1.1470,0.4396,0.0000,0.7491,0.2974
dense,4508,467105/45261485/41927.379/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0511,19.9207,19.9207,nan,nan,0.7895,0.5077,0.0000,1.6439,0.2677
l2anchor,4508,467105/45261485/41927.379/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0311,6.1790,6.1790,nan,nan,0.8231,0.1699,0.0000,0.9926,0.2613
sf3d_only,4508,467105/45261485/41927.379/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0553,49.9216,49.9216,nan,nan,1.1730,0.6094,0.0000,0.9331,0.1584
directloss,4508,467105/45261485/41927.379/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0537,39.8094,39.8094,nan,nan,0.6630,0.4044,0.0000,1.4593,0.4207
sampledtraj,4508,467105/45261485/41927.379/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0619,87.3579,87.3579,nan,nan,1.1576,0.5282,0.0000,0.7785,0.3084
dense,4509,467105/45261485/41927.478/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0520,20.6814,20.6814,nan,nan,0.8691,0.5397,0.0000,1.3155,0.1362
l2anchor,4509,467105/45261485/41927.478/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0331,12.3194,12.3194,nan,nan,1.0781,0.5742,0.0000,0.9384,0.5009
sf3d_only,4509,467105/45261485/41927.478/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0409,45.8387,45.8387,nan,nan,1.1540,0.6058,0.0000,0.8932,0.2764
directloss,4509,467105/45261485/41927.478/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0469,41.9089,41.9089,nan,nan,0.9961,0.6055,0.0000,1.1225,0.0445
sampledtraj,4509,467105/45261485/41927.478/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0611,86.1573,86.1573,nan,nan,1.1900,0.5295,0.0000,0.7367,0.2914
dense,4510,467105/45261485/41927.478/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0510,51.6773,51.6773,nan,nan,0.5423,0.2083,0.0000,2.0367,0.4064
l2anchor,4510,467105/45261485/41927.478/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0209,34.9581,34.9581,nan,nan,1.1359,0.1720,0.0000,0.6529,0.3628
sf3d_only,4510,467105/45261485/41927.478/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0436,35.9716,35.9716,nan,nan,1.3726,0.8037,0.0000,0.8873,0.0796
directloss,4510,467105/45261485/41927.478/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0496,79.8725,79.8725,nan,nan,0.9181,0.5710,0.0000,1.1683,0.1189
sampledtraj,4510,467105/45261485/41927.478/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0491,71.0884,71.0884,nan,nan,0.8735,0.5357,0.0000,1.1886,0.7556
dense,4511,467105/45261485/41927.578/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0485,20.3287,20.3287,nan,nan,0.8261,0.5388,0.0000,1.5205,0.2138
l2anchor,4511,467105/45261485/41927.578/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0277,10.7726,10.7726,nan,nan,0.8503,0.5519,0.0000,1.4426,0.3309
sf3d_only,4511,467105/45261485/41927.578/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0396,43.7569,43.7569,nan,nan,1.0786,0.5954,0.0000,0.9549,0.2283
directloss,4511,467105/45261485/41927.578/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0492,45.7442,45.7442,nan,nan,0.8394,0.5382,0.0000,1.4129,0.1821
sampledtraj,4511,467105/45261485/41927.578/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0624,109.1655,70.8345,nan,nan,1.1468,0.5482,0.0000,0.7957,0.2288
dense,4512,467105/45261485/41927.578/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0506,48.0623,48.0623,nan,nan,0.6183,0.1694,0.0000,2.2075,0.5020
l2anchor,4512,467105/45261485/41927.578/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0238,26.4834,26.4834,nan,nan,0.7770,0.3584,0.0000,1.2086,0.2288
sf3d_only,4512,467105/45261485/41927.578/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0447,41.7579,41.7579,nan,nan,1.2329,0.7147,0.0000,0.9715,0.0578
directloss,4512,467105/45261485/41927.578/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0489,81.8370,81.8370,nan,nan,0.8670,0.5683,0.0000,1.3063,0.2023
sampledtraj,4512,467105/45261485/41927.578/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0513,101.2240,78.7760,nan,nan,0.8130,0.5159,0.0000,1.3028,0.4737
dense,4513,467105/45261485/41927.678/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0483,9.7798,9.7798,nan,nan,0.6673,0.3371,0.0000,1.3453,0.4420
l2anchor,4513,467105/45261485/41927.678/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0273,18.5515,18.5515,nan,nan,0.6490,0.3603,0.0000,1.4234,0.2946
sf3d_only,4513,467105/45261485/41927.678/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0502,35.2129,35.2129,nan,nan,0.9867,0.5491,0.0000,1.0074,0.2303
directloss,4513,467105/45261485/41927.678/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0506,41.6749,41.6749,nan,nan,0.9666,0.6132,0.0000,1.1586,0.0547
sampledtraj,4513,467105/45261485/41927.678/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0575,111.6037,68.3963,nan,nan,1.1445,0.4818,0.0000,0.7483,0.1598
dense,4514,467105/45261485/41927.678/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0516,45.3537,45.3537,nan,nan,0.6716,0.2101,0.0000,2.1896,0.6389
l2anchor,4514,467105/45261485/41927.678/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0221,22.3231,22.3231,nan,nan,0.4646,0.1148,0.0000,1.3057,0.2652
sf3d_only,4514,467105/45261485/41927.678/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0412,25.1089,25.1089,nan,nan,1.1871,0.6844,0.0000,0.9240,0.0882
directloss,4514,467105/45261485/41927.678/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0531,79.3474,79.3474,nan,nan,0.8640,0.5720,0.0000,1.2461,0.1606
sampledtraj,4514,467105/45261485/41927.678/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0484,109.4339,70.5661,nan,nan,0.8086,0.4937,0.0000,1.2313,0.4260
dense,4515,467105/45261485/41927.778/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0556,11.3726,11.3726,nan,nan,0.5347,0.3412,0.0000,1.6258,0.4149
l2anchor,4515,467105/45261485/41927.778/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0277,31.4780,31.4780,nan,nan,1.0794,0.5027,0.0000,1.8446,0.1972
sf3d_only,4515,467105/45261485/41927.778/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0425,34.6544,34.6544,nan,nan,0.9377,0.4503,0.0000,0.9271,0.3307
directloss,4515,467105/45261485/41927.778/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0504,45.7318,45.7318,nan,nan,0.8950,0.6017,0.0000,1.2879,0.0673
sampledtraj,4515,467105/45261485/41927.778/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0445,83.2265,83.2265,nan,nan,0.9841,0.4272,0.0000,0.9287,0.4089
dense,4516,467105/45261485/41927.778/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0630,50.1234,50.1234,nan,nan,0.9248,0.2576,0.0000,2.3616,0.6823
l2anchor,4516,467105/45261485/41927.778/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0259,26.4776,26.4776,nan,nan,0.3820,0.2475,0.0000,1.5029,0.2722
sf3d_only,4516,467105/45261485/41927.778/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0431,34.3867,34.3867,nan,nan,1.1300,0.6706,0.0000,0.9622,0.1937
directloss,4516,467105/45261485/41927.778/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0518,81.2094,81.2094,nan,nan,0.8408,0.5844,0.0000,1.3229,0.1760
sampledtraj,4516,467105/45261485/41927.778/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0443,101.3891,78.6109,nan,nan,0.5616,0.2462,0.0000,1.2308,0.3877
dense,4517,467105/45261485/41927.878/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0452,23.4468,23.4468,nan,nan,0.6791,0.3169,0.0000,1.8556,0.5922
l2anchor,4517,467105/45261485/41927.878/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0286,29.2703,29.2703,nan,nan,0.9851,0.5361,0.0000,1.5643,0.2604
sf3d_only,4517,467105/45261485/41927.878/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0374,78.9083,78.9083,nan,nan,0.8067,0.2915,0.0000,1.0358,0.3638
directloss,4517,467105/45261485/41927.878/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0554,44.7596,44.7596,nan,nan,0.8493,0.5703,0.0000,1.3637,0.0946
sampledtraj,4517,467105/45261485/41927.878/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0477,79.7931,79.7931,nan,nan,1.0305,0.5125,0.0000,0.8677,0.3628
dense,4518,467105/45261485/41927.878/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0441,30.5928,30.5928,nan,nan,0.6223,0.2315,0.0000,2.0427,0.9468
l2anchor,4518,467105/45261485/41927.878/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0280,25.7701,25.7701,nan,nan,0.4917,0.2927,0.0000,1.2278,0.1843
sf3d_only,4518,467105/45261485/41927.878/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0438,42.5567,42.5567,nan,nan,1.0692,0.6232,0.0000,0.9788,0.1126
directloss,4518,467105/45261485/41927.878/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0575,79.6989,79.6989,nan,nan,0.8248,0.5871,0.0000,1.4324,0.2648
sampledtraj,4518,467105/45261485/41927.878/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0362,100.8685,79.1315,nan,nan,0.5070,0.1281,0.0000,1.1918,0.5812
dense,4519,467105/45261485/41927.978/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0487,26.1581,26.1581,nan,nan,0.6957,0.3414,0.0000,1.8368,0.4594
l2anchor,4519,467105/45261485/41927.978/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0238,28.3466,28.3466,nan,nan,1.1186,0.5460,0.0000,1.8049,0.2058
sf3d_only,4519,467105/45261485/41927.978/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0440,63.3917,63.3917,nan,nan,0.7969,0.3749,0.0000,0.9951,0.7598
directloss,4519,467105/45261485/41927.978/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0572,72.4297,72.4297,nan,nan,0.6461,0.3324,0.0000,1.6071,0.6426
sampledtraj,4519,467105/45261485/41927.978/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0429,83.5356,83.5356,nan,nan,0.9368,0.4268,0.0000,0.9659,0.5277
dense,4520,467105/45261485/41927.978/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0493,48.9032,48.9032,nan,nan,0.9398,0.3150,0.0000,2.2606,0.7582
l2anchor,4520,467105/45261485/41927.978/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0279,26.8411,26.8411,nan,nan,0.3574,0.2390,0.0000,1.5790,0.2994
sf3d_only,4520,467105/45261485/41927.978/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0429,44.0925,44.0925,nan,nan,1.0231,0.6031,0.0000,1.0110,0.0737
directloss,4520,467105/45261485/41927.978/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0720,68.2302,68.2302,nan,nan,0.4098,0.2123,0.0000,1.4021,0.4525
sampledtraj,4520,467105/45261485/41927.978/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0426,98.4851,81.5149,nan,nan,0.5616,0.0860,0.0000,1.1059,0.3474
dense,4521,467105/45261485/41928.078/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0487,36.6262,36.6262,nan,nan,0.8526,0.4720,0.0000,1.5226,0.3243
l2anchor,4521,467105/45261485/41928.078/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0292,29.7677,29.7677,nan,nan,1.1431,0.5658,0.0000,1.8021,0.2529
sf3d_only,4521,467105/45261485/41928.078/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0364,83.6203,83.6203,nan,nan,0.9349,0.5130,0.0000,1.0594,0.1679
directloss,4521,467105/45261485/41928.078/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0619,58.7506,58.7506,nan,nan,0.7586,0.4049,0.0000,1.4117,0.3695
sampledtraj,4521,467105/45261485/41928.078/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0461,98.0302,81.9698,nan,nan,0.9979,0.3953,0.0000,0.8095,0.2787
dense,4522,467105/45261485/41928.078/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0454,44.7776,44.7776,nan,nan,1.0491,0.2938,0.0000,2.4069,0.9257
l2anchor,4522,467105/45261485/41928.078/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0294,30.5931,30.5931,nan,nan,0.3685,0.2502,0.0000,1.5189,0.1943
sf3d_only,4522,467105/45261485/41928.078/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0402,110.2832,69.7168,nan,nan,0.6362,0.1298,0.0000,1.0192,0.3029
directloss,4522,467105/45261485/41928.078/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0612,76.2902,76.2902,nan,nan,0.2639,0.1501,0.0000,1.5555,0.3211
sampledtraj,4522,467105/45261485/41928.078/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0436,96.4551,83.5449,nan,nan,0.6357,0.1713,0.0000,1.0507,0.4766
dense,4523,467105/45261485/41928.178/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0458,27.0710,27.0710,nan,nan,0.8257,0.3962,0.0000,1.8771,0.4174
l2anchor,4523,467105/45261485/41928.178/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0259,26.9810,26.9810,nan,nan,1.1278,0.5330,0.0000,1.8841,0.3366
sf3d_only,4523,467105/45261485/41928.178/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0356,76.2599,76.2599,nan,nan,0.9836,0.4806,0.0000,0.9296,0.3483
directloss,4523,467105/45261485/41928.178/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0591,64.5975,64.5975,nan,nan,0.5140,0.2501,0.0000,1.4280,0.6937
sampledtraj,4523,467105/45261485/41928.178/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0439,94.1372,85.8628,nan,nan,1.0824,0.4193,0.0000,0.6987,0.2593
dense,4524,467105/45261485/41928.178/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0447,90.0064,89.9936,nan,nan,0.5583,0.4350,0.0000,1.3134,0.3610
l2anchor,4524,467105/45261485/41928.178/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0282,124.3010,55.6990,nan,nan,0.9200,0.5438,0.0000,1.6047,0.1986
sf3d_only,4524,467105/45261485/41928.178/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0477,67.7864,67.7864,nan,nan,0.5525,0.5350,0.0000,1.1468,0.0855
directloss,4524,467105/45261485/41928.178/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0647,56.9959,56.9959,nan,nan,0.5192,0.4651,0.0000,1.2505,0.5748
sampledtraj,4524,467105/45261485/41928.178/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0433,129.6606,50.3394,nan,nan,0.3608,0.3712,0.0000,0.8705,0.5780
dense,4525,467105/45261485/41928.178/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0712,31.1652,31.1652,nan,nan,0.9902,0.3868,0.0000,2.1858,0.7803
l2anchor,4525,467105/45261485/41928.178/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0297,28.7357,28.7357,nan,nan,0.4142,0.2835,0.0000,1.5663,0.3075
sf3d_only,4525,467105/45261485/41928.178/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0500,48.2931,48.2931,nan,nan,0.9053,0.5422,0.0000,1.0413,0.1209
directloss,4525,467105/45261485/41928.178/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0695,71.4504,71.4504,nan,nan,0.4108,0.2091,0.0000,1.6658,0.3094
sampledtraj,4525,467105/45261485/41928.178/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0425,99.0362,80.9638,nan,nan,0.5982,0.1469,0.0000,1.0641,0.4101
dense,4526,467105/45261485/41928.278/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0430,30.4127,30.4127,nan,nan,0.7432,0.3549,0.0000,1.8722,0.2867
l2anchor,4526,467105/45261485/41928.278/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0302,23.7895,23.7895,nan,nan,1.2066,0.5270,0.0000,2.0092,0.3366
sf3d_only,4526,467105/45261485/41928.278/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0386,76.2445,76.2445,nan,nan,0.9608,0.3666,0.0000,0.8244,0.2869
directloss,4526,467105/45261485/41928.278/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0598,58.8986,58.8986,nan,nan,0.7361,0.3777,0.0000,1.3162,0.5498
sampledtraj,4526,467105/45261485/41928.278/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0446,122.3527,57.6473,nan,nan,1.1700,0.4254,0.0000,0.5706,0.0563
dense,4527,467105/45261485/41928.278/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0437,96.5490,83.4510,nan,nan,0.5369,0.4296,0.0000,1.2940,0.3315
l2anchor,4527,467105/45261485/41928.278/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0258,128.6914,51.3086,nan,nan,0.9126,0.5273,0.0000,1.6313,0.1648
sf3d_only,4527,467105/45261485/41928.278/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0398,124.0171,55.9829,nan,nan,0.5766,0.5566,0.0000,1.1124,0.2116
directloss,4527,467105/45261485/41928.278/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0653,80.3122,80.3122,nan,nan,0.6484,0.5365,0.0000,1.3323,0.4493
sampledtraj,4527,467105/45261485/41928.278/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0461,147.0683,32.9317,nan,nan,0.3913,0.3850,0.0000,0.8283,0.5195
dense,4528,467105/45261485/41928.278/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0680,38.0215,38.0215,nan,nan,0.7658,0.4010,0.0000,1.8913,0.7695
l2anchor,4528,467105/45261485/41928.278/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0322,38.9159,38.9159,nan,nan,0.3955,0.2283,0.0000,1.7512,0.4345
sf3d_only,4528,467105/45261485/41928.278/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0413,59.2012,59.2012,nan,nan,0.7208,0.3649,0.0000,1.1063,0.0578
directloss,4528,467105/45261485/41928.278/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0632,64.1357,64.1357,nan,nan,0.6786,0.2808,0.0000,1.9508,0.2680
sampledtraj,4528,467105/45261485/41928.278/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0372,102.3403,77.6597,nan,nan,0.6919,0.2129,0.0000,0.9518,0.3946
dense,4529,467105/45261485/41928.378/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0548,12.3413,12.3413,nan,nan,0.9076,0.3472,0.0000,2.2195,0.6394
l2anchor,4529,467105/45261485/41928.378/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0346,29.7883,29.7883,nan,nan,1.1978,0.5363,0.0000,1.9964,0.3136
sf3d_only,4529,467105/45261485/41928.378/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0432,85.3997,85.3997,nan,nan,0.9591,0.4342,0.0000,0.9075,0.2183
directloss,4529,467105/45261485/41928.378/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0707,61.6280,61.6280,nan,nan,0.6806,0.3473,0.0000,1.7270,0.3956
sampledtraj,4529,467105/45261485/41928.378/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0523,103.3026,76.6974,nan,nan,1.0680,0.4169,0.0000,0.6598,0.2651
dense,4530,467105/45261485/41928.378/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0434,102.5689,77.4311,nan,nan,0.6363,0.4894,0.0000,1.3601,0.4355
l2anchor,4530,467105/45261485/41928.378/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0309,130.2170,49.7830,nan,nan,1.0470,0.5315,0.0000,1.8131,0.2357
sf3d_only,4530,467105/45261485/41928.378/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0443,110.0041,69.9959,nan,nan,0.4951,0.4936,0.0000,1.1640,0.1968
directloss,4530,467105/45261485/41928.378/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0616,74.2012,74.2012,nan,nan,0.6409,0.5278,0.0000,1.3409,0.3746
sampledtraj,4530,467105/45261485/41928.378/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0444,144.0563,35.9437,nan,nan,0.3489,0.3723,0.0000,0.9527,0.6128
dense,4531,467105/45261485/41928.378/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0701,39.7868,39.7868,nan,nan,1.1527,0.4927,0.0000,2.1558,0.7120
l2anchor,4531,467105/45261485/41928.378/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0311,34.4534,34.4534,nan,nan,0.4667,0.2543,0.0000,1.7899,0.2448
sf3d_only,4531,467105/45261485/41928.378/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0426,73.4431,73.4431,nan,nan,0.6390,0.2087,0.0000,1.0125,0.1009
directloss,4531,467105/45261485/41928.378/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0608,62.7036,62.7036,nan,nan,0.7963,0.2973,0.0000,2.0485,0.4902
sampledtraj,4531,467105/45261485/41928.378/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0410,111.3184,68.6816,nan,nan,0.6397,0.3137,0.0000,1.0375,0.4076
dense,4532,467105/45261485/41928.478/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0418,52.9654,52.9654,nan,nan,1.1343,0.4562,0.0000,2.2323,0.6485
